Fleet,Fleet_Name,Yr,Seas,Catch
10,F10_REC.NZ.3,1954,1,46.2591
10,F10_REC.NZ.3,1954,2,0
10,F10_REC.NZ.3,1954,3,0
10,F10_REC.NZ.3,1954,4,0
10,F10_REC.NZ.3,1955,1,53.3603
10,F10_REC.NZ.3,1955,2,0
10,F10_REC.NZ.3,1955,3,0
10,F10_REC.NZ.3,1955,4,0
10,F10_REC.NZ.3,1956,1,42.192
10,F10_REC.NZ.3,1956,2,0
10,F10_REC.NZ.3,1956,3,0
10,F10_REC.NZ.3,1956,4,0
10,F10_REC.NZ.3,1957,1,46.7428
10,F10_REC.NZ.3,1957,2,0
10,F10_REC.NZ.3,1957,3,0
10,F10_REC.NZ.3,1957,4,0
10,F10_REC.NZ.3,1958,1,53.7752
10,F10_REC.NZ.3,1958,2,0
10,F10_REC.NZ.3,1958,3,0
10,F10_REC.NZ.3,1958,4,0
10,F10_REC.NZ.3,1959,1,28.122
10,F10_REC.NZ.3,1959,2,0
10,F10_REC.NZ.3,1959,3,0
10,F10_REC.NZ.3,1959,4,0
10,F10_REC.NZ.3,1960,1,25.7881
10,F10_REC.NZ.3,1960,2,0
10,F10_REC.NZ.3,1960,3,0
10,F10_REC.NZ.3,1960,4,0
10,F10_REC.NZ.3,1961,1,42.7441
10,F10_REC.NZ.3,1961,2,0
10,F10_REC.NZ.3,1961,3,0
10,F10_REC.NZ.3,1961,4,0
10,F10_REC.NZ.3,1962,1,17.3862
10,F10_REC.NZ.3,1962,2,0
10,F10_REC.NZ.3,1962,3,0
10,F10_REC.NZ.3,1962,4,0
10,F10_REC.NZ.3,1963,1,18.9297
10,F10_REC.NZ.3,1963,2,0
10,F10_REC.NZ.3,1963,3,0
10,F10_REC.NZ.3,1963,4,0
10,F10_REC.NZ.3,1964,1,19.3074
10,F10_REC.NZ.3,1964,2,0
10,F10_REC.NZ.3,1964,3,0
10,F10_REC.NZ.3,1964,4,0
10,F10_REC.NZ.3,1965,1,26.1065
10,F10_REC.NZ.3,1965,2,0
10,F10_REC.NZ.3,1965,3,0
10,F10_REC.NZ.3,1965,4,0
10,F10_REC.NZ.3,1966,1,25.129
10,F10_REC.NZ.3,1966,2,0
10,F10_REC.NZ.3,1966,3,0
10,F10_REC.NZ.3,1966,4,0
10,F10_REC.NZ.3,1967,1,16.1679
10,F10_REC.NZ.3,1967,2,0
10,F10_REC.NZ.3,1967,3,0
10,F10_REC.NZ.3,1967,4,0
10,F10_REC.NZ.3,1968,1,17.5788
10,F10_REC.NZ.3,1968,2,0
10,F10_REC.NZ.3,1968,3,0
10,F10_REC.NZ.3,1968,4,0
10,F10_REC.NZ.3,1969,1,22.4184
10,F10_REC.NZ.3,1969,2,0
10,F10_REC.NZ.3,1969,3,0
10,F10_REC.NZ.3,1969,4,0
10,F10_REC.NZ.3,1970,1,8.26046
10,F10_REC.NZ.3,1970,2,0
10,F10_REC.NZ.3,1970,3,0
10,F10_REC.NZ.3,1970,4,0
10,F10_REC.NZ.3,1971,1,8.49693
10,F10_REC.NZ.3,1971,2,0
10,F10_REC.NZ.3,1971,3,0
10,F10_REC.NZ.3,1971,4,0
10,F10_REC.NZ.3,1972,1,15.4799
10,F10_REC.NZ.3,1972,2,0
10,F10_REC.NZ.3,1972,3,0
10,F10_REC.NZ.3,1972,4,0
10,F10_REC.NZ.3,1973,1,8.59619
10,F10_REC.NZ.3,1973,2,0
10,F10_REC.NZ.3,1973,3,0
10,F10_REC.NZ.3,1973,4,0
10,F10_REC.NZ.3,1974,1,20.9935
10,F10_REC.NZ.3,1974,2,0
10,F10_REC.NZ.3,1974,3,0
10,F10_REC.NZ.3,1974,4,0
10,F10_REC.NZ.3,1975,1,24.2372
10,F10_REC.NZ.3,1975,2,0
10,F10_REC.NZ.3,1975,3,0
10,F10_REC.NZ.3,1975,4,0
10,F10_REC.NZ.3,1976,1,28.5907
10,F10_REC.NZ.3,1976,2,0
10,F10_REC.NZ.3,1976,3,0
10,F10_REC.NZ.3,1976,4,0
10,F10_REC.NZ.3,1977,1,35.6072
10,F10_REC.NZ.3,1977,2,0
10,F10_REC.NZ.3,1977,3,0
10,F10_REC.NZ.3,1977,4,0
10,F10_REC.NZ.3,1978,1,49.0794
10,F10_REC.NZ.3,1978,2,0
10,F10_REC.NZ.3,1978,3,0
10,F10_REC.NZ.3,1978,4,0
10,F10_REC.NZ.3,1979,1,59.8578
10,F10_REC.NZ.3,1979,2,0
10,F10_REC.NZ.3,1979,3,0
10,F10_REC.NZ.3,1979,4,0
10,F10_REC.NZ.3,1980,1,71.6938
10,F10_REC.NZ.3,1980,2,0
10,F10_REC.NZ.3,1980,3,0
10,F10_REC.NZ.3,1980,4,0
10,F10_REC.NZ.3,1981,1,82.0179
10,F10_REC.NZ.3,1981,2,0
10,F10_REC.NZ.3,1981,3,0
10,F10_REC.NZ.3,1981,4,0
10,F10_REC.NZ.3,1982,1,73.7764
10,F10_REC.NZ.3,1982,2,0
10,F10_REC.NZ.3,1982,3,0
10,F10_REC.NZ.3,1982,4,0
10,F10_REC.NZ.3,1983,1,73.2889
10,F10_REC.NZ.3,1983,2,0
10,F10_REC.NZ.3,1983,3,0
10,F10_REC.NZ.3,1983,4,0
10,F10_REC.NZ.3,1984,1,57.3888
10,F10_REC.NZ.3,1984,2,0
10,F10_REC.NZ.3,1984,3,0
10,F10_REC.NZ.3,1984,4,0
10,F10_REC.NZ.3,1985,1,27.396
10,F10_REC.NZ.3,1985,2,0
10,F10_REC.NZ.3,1985,3,0
10,F10_REC.NZ.3,1985,4,0
10,F10_REC.NZ.3,1986,1,41.8868
10,F10_REC.NZ.3,1986,2,0
10,F10_REC.NZ.3,1986,3,0
10,F10_REC.NZ.3,1986,4,0
10,F10_REC.NZ.3,1987,1,24.3288
10,F10_REC.NZ.3,1987,2,0
10,F10_REC.NZ.3,1987,3,0
10,F10_REC.NZ.3,1987,4,0
10,F10_REC.NZ.3,1988,1,30.1703
10,F10_REC.NZ.3,1988,2,0
10,F10_REC.NZ.3,1988,3,0
10,F10_REC.NZ.3,1988,4,0
10,F10_REC.NZ.3,1989,1,61.6099
10,F10_REC.NZ.3,1989,2,0
10,F10_REC.NZ.3,1989,3,0
10,F10_REC.NZ.3,1989,4,0
10,F10_REC.NZ.3,1990,1,44.2343
10,F10_REC.NZ.3,1990,2,0
10,F10_REC.NZ.3,1990,3,0
10,F10_REC.NZ.3,1990,4,0
10,F10_REC.NZ.3,1991,1,54.0885
10,F10_REC.NZ.3,1991,2,0
10,F10_REC.NZ.3,1991,3,0
10,F10_REC.NZ.3,1991,4,0
10,F10_REC.NZ.3,1992,1,53.5589
10,F10_REC.NZ.3,1992,2,0
10,F10_REC.NZ.3,1992,3,0
10,F10_REC.NZ.3,1992,4,0
10,F10_REC.NZ.3,1993,1,62.7052
10,F10_REC.NZ.3,1993,2,0
10,F10_REC.NZ.3,1993,3,0
10,F10_REC.NZ.3,1993,4,0
10,F10_REC.NZ.3,1994,1,67.6939
10,F10_REC.NZ.3,1994,2,0
10,F10_REC.NZ.3,1994,3,0
10,F10_REC.NZ.3,1994,4,0
10,F10_REC.NZ.3,1995,1,90.945
10,F10_REC.NZ.3,1995,2,0
10,F10_REC.NZ.3,1995,3,0
10,F10_REC.NZ.3,1995,4,0
10,F10_REC.NZ.3,1996,1,70.3047
10,F10_REC.NZ.3,1996,2,0
10,F10_REC.NZ.3,1996,3,0
10,F10_REC.NZ.3,1996,4,0
10,F10_REC.NZ.3,1997,1,62.9053
10,F10_REC.NZ.3,1997,2,0
10,F10_REC.NZ.3,1997,3,0
10,F10_REC.NZ.3,1997,4,0
10,F10_REC.NZ.3,1998,1,54.0235
10,F10_REC.NZ.3,1998,2,0
10,F10_REC.NZ.3,1998,3,0
10,F10_REC.NZ.3,1998,4,0
10,F10_REC.NZ.3,1999,1,80.3875
10,F10_REC.NZ.3,1999,2,0
10,F10_REC.NZ.3,1999,3,0
10,F10_REC.NZ.3,1999,4,0
10,F10_REC.NZ.3,2000,1,39.9899
10,F10_REC.NZ.3,2000,2,0
10,F10_REC.NZ.3,2000,3,0
10,F10_REC.NZ.3,2000,4,0
10,F10_REC.NZ.3,2001,1,43.1334
10,F10_REC.NZ.3,2001,2,0
10,F10_REC.NZ.3,2001,3,0
10,F10_REC.NZ.3,2001,4,0
10,F10_REC.NZ.3,2002,1,45.3865
10,F10_REC.NZ.3,2002,2,0
10,F10_REC.NZ.3,2002,3,0
10,F10_REC.NZ.3,2002,4,0
10,F10_REC.NZ.3,2003,1,53.2197
10,F10_REC.NZ.3,2003,2,0
10,F10_REC.NZ.3,2003,3,0
10,F10_REC.NZ.3,2003,4,0
10,F10_REC.NZ.3,2004,1,62.3718
10,F10_REC.NZ.3,2004,2,0
10,F10_REC.NZ.3,2004,3,0
10,F10_REC.NZ.3,2004,4,0
10,F10_REC.NZ.3,2005,1,88.9194
10,F10_REC.NZ.3,2005,2,0
10,F10_REC.NZ.3,2005,3,0
10,F10_REC.NZ.3,2005,4,0
10,F10_REC.NZ.3,2006,1,67.5361
10,F10_REC.NZ.3,2006,2,0
10,F10_REC.NZ.3,2006,3,0
10,F10_REC.NZ.3,2006,4,0
10,F10_REC.NZ.3,2007,1,73.5872
10,F10_REC.NZ.3,2007,2,0
10,F10_REC.NZ.3,2007,3,0
10,F10_REC.NZ.3,2007,4,0
10,F10_REC.NZ.3,2008,1,51.0578
10,F10_REC.NZ.3,2008,2,0
10,F10_REC.NZ.3,2008,3,0
10,F10_REC.NZ.3,2008,4,0
10,F10_REC.NZ.3,2009,1,76.1244
10,F10_REC.NZ.3,2009,2,0
10,F10_REC.NZ.3,2009,3,0
10,F10_REC.NZ.3,2009,4,0
10,F10_REC.NZ.3,2010,1,63.8216
10,F10_REC.NZ.3,2010,2,0
10,F10_REC.NZ.3,2010,3,0
10,F10_REC.NZ.3,2010,4,0
10,F10_REC.NZ.3,2011,1,57.3104
10,F10_REC.NZ.3,2011,2,0
10,F10_REC.NZ.3,2011,3,0
10,F10_REC.NZ.3,2011,4,0
10,F10_REC.NZ.3,2012,1,68.1446
10,F10_REC.NZ.3,2012,2,0
10,F10_REC.NZ.3,2012,3,0
10,F10_REC.NZ.3,2012,4,0
10,F10_REC.NZ.3,2013,1,77.1969
10,F10_REC.NZ.3,2013,2,0
10,F10_REC.NZ.3,2013,3,0
10,F10_REC.NZ.3,2013,4,0
10,F10_REC.NZ.3,2014,1,64.8369
10,F10_REC.NZ.3,2014,2,0
10,F10_REC.NZ.3,2014,3,0
10,F10_REC.NZ.3,2014,4,0
10,F10_REC.NZ.3,2015,1,70.5705
10,F10_REC.NZ.3,2015,2,0
10,F10_REC.NZ.3,2015,3,0
10,F10_REC.NZ.3,2015,4,0
10,F10_REC.NZ.3,2016,1,89.4664
10,F10_REC.NZ.3,2016,2,0
10,F10_REC.NZ.3,2016,3,0
10,F10_REC.NZ.3,2016,4,0
10,F10_REC.NZ.3,2017,1,54.4107
10,F10_REC.NZ.3,2017,2,0
10,F10_REC.NZ.3,2017,3,0
10,F10_REC.NZ.3,2017,4,0
10,F10_REC.NZ.3,2018,1,63.0014
10,F10_REC.NZ.3,2018,2,0
10,F10_REC.NZ.3,2018,3,0
10,F10_REC.NZ.3,2018,4,0
10,F10_REC.NZ.3,2019,1,46.0796
10,F10_REC.NZ.3,2019,2,0
10,F10_REC.NZ.3,2019,3,0
10,F10_REC.NZ.3,2019,4,0
10,F10_REC.NZ.3,2020,1,34.6073
10,F10_REC.NZ.3,2020,2,0
10,F10_REC.NZ.3,2020,3,0
10,F10_REC.NZ.3,2020,4,0
10,F10_REC.NZ.3,2021,1,63.6149
10,F10_REC.NZ.3,2021,2,0
10,F10_REC.NZ.3,2021,3,0
10,F10_REC.NZ.3,2021,4,0
10,F10_REC.NZ.3,2022,1,36.3355
10,F10_REC.NZ.3,2022,2,0
10,F10_REC.NZ.3,2022,3,0
10,F10_REC.NZ.3,2022,4,0
11,F11_LL.ALL.1,1952,1,0
11,F11_LL.ALL.1,1952,2,0
11,F11_LL.ALL.1,1952,3,0
11,F11_LL.ALL.1,1952,4,0
11,F11_LL.ALL.1,1953,1,0
11,F11_LL.ALL.1,1953,2,0
11,F11_LL.ALL.1,1953,3,0
11,F11_LL.ALL.1,1953,4,0
11,F11_LL.ALL.1,1954,1,0
11,F11_LL.ALL.1,1954,2,0
11,F11_LL.ALL.1,1954,3,0
11,F11_LL.ALL.1,1954,4,0
11,F11_LL.ALL.1,1955,1,0
11,F11_LL.ALL.1,1955,2,0
11,F11_LL.ALL.1,1955,3,0
11,F11_LL.ALL.1,1955,4,0
11,F11_LL.ALL.1,1956,1,0
11,F11_LL.ALL.1,1956,2,0
11,F11_LL.ALL.1,1956,3,0
11,F11_LL.ALL.1,1956,4,0
11,F11_LL.ALL.1,1957,1,0
11,F11_LL.ALL.1,1957,2,0
11,F11_LL.ALL.1,1957,3,0
11,F11_LL.ALL.1,1957,4,0
11,F11_LL.ALL.1,1958,1,0
11,F11_LL.ALL.1,1958,2,0
11,F11_LL.ALL.1,1958,3,0
11,F11_LL.ALL.1,1958,4,0
11,F11_LL.ALL.1,1959,1,0
11,F11_LL.ALL.1,1959,2,0
11,F11_LL.ALL.1,1959,3,0
11,F11_LL.ALL.1,1959,4,0
11,F11_LL.ALL.1,1960,1,0
11,F11_LL.ALL.1,1960,2,0
11,F11_LL.ALL.1,1960,3,0
11,F11_LL.ALL.1,1960,4,0
11,F11_LL.ALL.1,1961,1,0
11,F11_LL.ALL.1,1961,2,0
11,F11_LL.ALL.1,1961,3,0
11,F11_LL.ALL.1,1961,4,0
11,F11_LL.ALL.1,1962,1,0
11,F11_LL.ALL.1,1962,2,0
11,F11_LL.ALL.1,1962,3,0
11,F11_LL.ALL.1,1962,4,0
11,F11_LL.ALL.1,1963,1,0
11,F11_LL.ALL.1,1963,2,0
11,F11_LL.ALL.1,1963,3,0
11,F11_LL.ALL.1,1963,4,0
11,F11_LL.ALL.1,1964,1,0
11,F11_LL.ALL.1,1964,2,0
11,F11_LL.ALL.1,1964,3,0
11,F11_LL.ALL.1,1964,4,0
11,F11_LL.ALL.1,1965,1,0
11,F11_LL.ALL.1,1965,2,0
11,F11_LL.ALL.1,1965,3,0
11,F11_LL.ALL.1,1965,4,0
11,F11_LL.ALL.1,1966,1,0
11,F11_LL.ALL.1,1966,2,0
11,F11_LL.ALL.1,1966,3,0
11,F11_LL.ALL.1,1966,4,0
11,F11_LL.ALL.1,1967,1,11.9288
11,F11_LL.ALL.1,1967,2,6.06749
11,F11_LL.ALL.1,1967,3,20.9604
11,F11_LL.ALL.1,1967,4,22.1208
11,F11_LL.ALL.1,1968,1,17.3547
11,F11_LL.ALL.1,1968,2,2.78731
11,F11_LL.ALL.1,1968,3,2.90933
11,F11_LL.ALL.1,1968,4,9.44778
11,F11_LL.ALL.1,1969,1,4.532
11,F11_LL.ALL.1,1969,2,1.91651
11,F11_LL.ALL.1,1969,3,9.85737
11,F11_LL.ALL.1,1969,4,15.3546
11,F11_LL.ALL.1,1970,1,2.0717
11,F11_LL.ALL.1,1970,2,26.7844
11,F11_LL.ALL.1,1970,3,22.7657
11,F11_LL.ALL.1,1970,4,44.0547
11,F11_LL.ALL.1,1971,1,7.64561
11,F11_LL.ALL.1,1971,2,5.20768
11,F11_LL.ALL.1,1971,3,9.40107
11,F11_LL.ALL.1,1971,4,19.6081
11,F11_LL.ALL.1,1972,1,20.8257
11,F11_LL.ALL.1,1972,2,17.9582
11,F11_LL.ALL.1,1972,3,21.2046
11,F11_LL.ALL.1,1972,4,38.3817
11,F11_LL.ALL.1,1973,1,13.4785
11,F11_LL.ALL.1,1973,2,8.02566
11,F11_LL.ALL.1,1973,3,13.7397
11,F11_LL.ALL.1,1973,4,14.2942
11,F11_LL.ALL.1,1974,1,9.45491
11,F11_LL.ALL.1,1974,2,0.304141
11,F11_LL.ALL.1,1974,3,9.92108
11,F11_LL.ALL.1,1974,4,9.48905
11,F11_LL.ALL.1,1975,1,73.9693
11,F11_LL.ALL.1,1975,2,48.5536
11,F11_LL.ALL.1,1975,3,63.07
11,F11_LL.ALL.1,1975,4,178.325
11,F11_LL.ALL.1,1976,1,22.4342
11,F11_LL.ALL.1,1976,2,31.7341
11,F11_LL.ALL.1,1976,3,69.1965
11,F11_LL.ALL.1,1976,4,62.8999
11,F11_LL.ALL.1,1977,1,47.9933
11,F11_LL.ALL.1,1977,2,32.6812
11,F11_LL.ALL.1,1977,3,22.505
11,F11_LL.ALL.1,1977,4,40.3874
11,F11_LL.ALL.1,1978,1,105.571
11,F11_LL.ALL.1,1978,2,70.0412
11,F11_LL.ALL.1,1978,3,94.2935
11,F11_LL.ALL.1,1978,4,285.086
11,F11_LL.ALL.1,1979,1,72.3826
11,F11_LL.ALL.1,1979,2,105.682
11,F11_LL.ALL.1,1979,3,44.5039
11,F11_LL.ALL.1,1979,4,139.085
11,F11_LL.ALL.1,1980,1,24.9634
11,F11_LL.ALL.1,1980,2,40.7885
11,F11_LL.ALL.1,1980,3,22.6909
11,F11_LL.ALL.1,1980,4,16.5468
11,F11_LL.ALL.1,1981,1,118.635
11,F11_LL.ALL.1,1981,2,77.1856
11,F11_LL.ALL.1,1981,3,71.7471
11,F11_LL.ALL.1,1981,4,114.862
11,F11_LL.ALL.1,1982,1,103.942
11,F11_LL.ALL.1,1982,2,102.46
11,F11_LL.ALL.1,1982,3,99.3785
11,F11_LL.ALL.1,1982,4,44.8633
11,F11_LL.ALL.1,1983,1,63.8437
11,F11_LL.ALL.1,1983,2,33.7242
11,F11_LL.ALL.1,1983,3,62.0326
11,F11_LL.ALL.1,1983,4,120.231
11,F11_LL.ALL.1,1984,1,86.8756
11,F11_LL.ALL.1,1984,2,59.6186
11,F11_LL.ALL.1,1984,3,76.5136
11,F11_LL.ALL.1,1984,4,56.1399
11,F11_LL.ALL.1,1985,1,86.4287
11,F11_LL.ALL.1,1985,2,58.2896
11,F11_LL.ALL.1,1985,3,61.2628
11,F11_LL.ALL.1,1985,4,86.0796
11,F11_LL.ALL.1,1986,1,87.7531
11,F11_LL.ALL.1,1986,2,47.2377
11,F11_LL.ALL.1,1986,3,76.5347
11,F11_LL.ALL.1,1986,4,98.5546
11,F11_LL.ALL.1,1987,1,75.4409
11,F11_LL.ALL.1,1987,2,72.0461
11,F11_LL.ALL.1,1987,3,79.4594
11,F11_LL.ALL.1,1987,4,81.1492
11,F11_LL.ALL.1,1988,1,119.764
11,F11_LL.ALL.1,1988,2,41.0872
11,F11_LL.ALL.1,1988,3,74.5301
11,F11_LL.ALL.1,1988,4,116.11
11,F11_LL.ALL.1,1989,1,33.3945
11,F11_LL.ALL.1,1989,2,35.5702
11,F11_LL.ALL.1,1989,3,88.3299
11,F11_LL.ALL.1,1989,4,67.2734
11,F11_LL.ALL.1,1990,1,41.3333
11,F11_LL.ALL.1,1990,2,54.8407
11,F11_LL.ALL.1,1990,3,48.3579
11,F11_LL.ALL.1,1990,4,52.159
11,F11_LL.ALL.1,1991,1,47.0247
11,F11_LL.ALL.1,1991,2,41.0967
11,F11_LL.ALL.1,1991,3,50.7011
11,F11_LL.ALL.1,1991,4,77.0876
11,F11_LL.ALL.1,1992,1,16.4659
11,F11_LL.ALL.1,1992,2,22.6827
11,F11_LL.ALL.1,1992,3,60.9139
11,F11_LL.ALL.1,1992,4,152.084
11,F11_LL.ALL.1,1993,1,42.5064
11,F11_LL.ALL.1,1993,2,13.6382
11,F11_LL.ALL.1,1993,3,48.8758
11,F11_LL.ALL.1,1993,4,100.22
11,F11_LL.ALL.1,1994,1,41.275
11,F11_LL.ALL.1,1994,2,47.7871
11,F11_LL.ALL.1,1994,3,87.0093
11,F11_LL.ALL.1,1994,4,99.2142
11,F11_LL.ALL.1,1995,1,28.6027
11,F11_LL.ALL.1,1995,2,33.189
11,F11_LL.ALL.1,1995,3,104.605
11,F11_LL.ALL.1,1995,4,117.677
11,F11_LL.ALL.1,1996,1,35.4056
11,F11_LL.ALL.1,1996,2,54.4493
11,F11_LL.ALL.1,1996,3,80.8393
11,F11_LL.ALL.1,1996,4,57.3277
11,F11_LL.ALL.1,1997,1,45.6645
11,F11_LL.ALL.1,1997,2,58.4123
11,F11_LL.ALL.1,1997,3,133.284
11,F11_LL.ALL.1,1997,4,164.527
11,F11_LL.ALL.1,1998,1,24.7161
11,F11_LL.ALL.1,1998,2,130.829
11,F11_LL.ALL.1,1998,3,184.145
11,F11_LL.ALL.1,1998,4,83.7346
11,F11_LL.ALL.1,1999,1,79.9781
11,F11_LL.ALL.1,1999,2,86.7623
11,F11_LL.ALL.1,1999,3,211.541
11,F11_LL.ALL.1,1999,4,201.546
11,F11_LL.ALL.1,2000,1,135.655
11,F11_LL.ALL.1,2000,2,157.398
11,F11_LL.ALL.1,2000,3,120.039
11,F11_LL.ALL.1,2000,4,54.1957
11,F11_LL.ALL.1,2001,1,92.3531
11,F11_LL.ALL.1,2001,2,156.963
11,F11_LL.ALL.1,2001,3,147.565
11,F11_LL.ALL.1,2001,4,78.6262
11,F11_LL.ALL.1,2002,1,81.8517
11,F11_LL.ALL.1,2002,2,227.056
11,F11_LL.ALL.1,2002,3,227.666
11,F11_LL.ALL.1,2002,4,207.141
11,F11_LL.ALL.1,2003,1,111.333
11,F11_LL.ALL.1,2003,2,143.518
11,F11_LL.ALL.1,2003,3,150.983
11,F11_LL.ALL.1,2003,4,126.97
11,F11_LL.ALL.1,2004,1,135.898
11,F11_LL.ALL.1,2004,2,144.449
11,F11_LL.ALL.1,2004,3,209.248
11,F11_LL.ALL.1,2004,4,214.469
11,F11_LL.ALL.1,2005,1,131.903
11,F11_LL.ALL.1,2005,2,97.4238
11,F11_LL.ALL.1,2005,3,196.761
11,F11_LL.ALL.1,2005,4,155.251
11,F11_LL.ALL.1,2006,1,59.1873
11,F11_LL.ALL.1,2006,2,97.1551
11,F11_LL.ALL.1,2006,3,197.912
11,F11_LL.ALL.1,2006,4,146.227
11,F11_LL.ALL.1,2007,1,44.8968
11,F11_LL.ALL.1,2007,2,61.6972
11,F11_LL.ALL.1,2007,3,152.27
11,F11_LL.ALL.1,2007,4,155.206
11,F11_LL.ALL.1,2008,1,121.802
11,F11_LL.ALL.1,2008,2,73.3741
11,F11_LL.ALL.1,2008,3,221.011
11,F11_LL.ALL.1,2008,4,158.051
11,F11_LL.ALL.1,2009,1,94.9328
11,F11_LL.ALL.1,2009,2,118.632
11,F11_LL.ALL.1,2009,3,275.928
11,F11_LL.ALL.1,2009,4,302.054
11,F11_LL.ALL.1,2010,1,144.685
11,F11_LL.ALL.1,2010,2,141.314
11,F11_LL.ALL.1,2010,3,184.429
11,F11_LL.ALL.1,2010,4,192.433
11,F11_LL.ALL.1,2011,1,141.056
11,F11_LL.ALL.1,2011,2,129.561
11,F11_LL.ALL.1,2011,3,203.211
11,F11_LL.ALL.1,2011,4,193.693
11,F11_LL.ALL.1,2012,1,158.121
11,F11_LL.ALL.1,2012,2,161.489
11,F11_LL.ALL.1,2012,3,204.344
11,F11_LL.ALL.1,2012,4,188.518
11,F11_LL.ALL.1,2013,1,88.4595
11,F11_LL.ALL.1,2013,2,99.6612
11,F11_LL.ALL.1,2013,3,157.859
11,F11_LL.ALL.1,2013,4,121.256
11,F11_LL.ALL.1,2014,1,128.718
11,F11_LL.ALL.1,2014,2,199.222
11,F11_LL.ALL.1,2014,3,303.606
11,F11_LL.ALL.1,2014,4,207.219
11,F11_LL.ALL.1,2015,1,60.861
11,F11_LL.ALL.1,2015,2,130.96
11,F11_LL.ALL.1,2015,3,229.985
11,F11_LL.ALL.1,2015,4,166.984
11,F11_LL.ALL.1,2016,1,56.2363
11,F11_LL.ALL.1,2016,2,66.642
11,F11_LL.ALL.1,2016,3,129.215
11,F11_LL.ALL.1,2016,4,130.263
11,F11_LL.ALL.1,2017,1,97.4696
11,F11_LL.ALL.1,2017,2,103.755
11,F11_LL.ALL.1,2017,3,82.9652
11,F11_LL.ALL.1,2017,4,76.8439
11,F11_LL.ALL.1,2018,1,60.6132
11,F11_LL.ALL.1,2018,2,76.3412
11,F11_LL.ALL.1,2018,3,158.773
11,F11_LL.ALL.1,2018,4,273.49
11,F11_LL.ALL.1,2019,1,57.2541
11,F11_LL.ALL.1,2019,2,52.9772
11,F11_LL.ALL.1,2019,3,108.194
11,F11_LL.ALL.1,2019,4,98.2749
11,F11_LL.ALL.1,2020,1,43.8999
11,F11_LL.ALL.1,2020,2,62.5835
11,F11_LL.ALL.1,2020,3,111.041
11,F11_LL.ALL.1,2020,4,70.4271
11,F11_LL.ALL.1,2021,1,49.4561
11,F11_LL.ALL.1,2021,2,78.5701
11,F11_LL.ALL.1,2021,3,141.737
11,F11_LL.ALL.1,2021,4,117.889
11,F11_LL.ALL.1,2022,1,53.797
11,F11_LL.ALL.1,2022,2,73.2613
11,F11_LL.ALL.1,2022,3,90.7348
11,F11_LL.ALL.1,2022,4,74.9258
12,F12_LL.ALL.2,1952,1,0
12,F12_LL.ALL.2,1952,2,0
12,F12_LL.ALL.2,1952,3,0
12,F12_LL.ALL.2,1952,4,0
12,F12_LL.ALL.2,1953,1,0
12,F12_LL.ALL.2,1953,2,0
12,F12_LL.ALL.2,1953,3,0
12,F12_LL.ALL.2,1953,4,0
12,F12_LL.ALL.2,1954,1,0
12,F12_LL.ALL.2,1954,2,0
12,F12_LL.ALL.2,1954,3,0
12,F12_LL.ALL.2,1954,4,0
12,F12_LL.ALL.2,1955,1,0
12,F12_LL.ALL.2,1955,2,0
12,F12_LL.ALL.2,1955,3,0
12,F12_LL.ALL.2,1955,4,0
12,F12_LL.ALL.2,1956,1,0
12,F12_LL.ALL.2,1956,2,0
12,F12_LL.ALL.2,1956,3,0
12,F12_LL.ALL.2,1956,4,0
12,F12_LL.ALL.2,1957,1,0
12,F12_LL.ALL.2,1957,2,0
12,F12_LL.ALL.2,1957,3,0
12,F12_LL.ALL.2,1957,4,0
12,F12_LL.ALL.2,1958,1,0
12,F12_LL.ALL.2,1958,2,0
12,F12_LL.ALL.2,1958,3,0
12,F12_LL.ALL.2,1958,4,0
12,F12_LL.ALL.2,1959,1,0
12,F12_LL.ALL.2,1959,2,0
12,F12_LL.ALL.2,1959,3,0
12,F12_LL.ALL.2,1959,4,0
12,F12_LL.ALL.2,1960,1,0
12,F12_LL.ALL.2,1960,2,0
12,F12_LL.ALL.2,1960,3,0
12,F12_LL.ALL.2,1960,4,0
12,F12_LL.ALL.2,1961,1,0
12,F12_LL.ALL.2,1961,2,0
12,F12_LL.ALL.2,1961,3,0
12,F12_LL.ALL.2,1961,4,0
12,F12_LL.ALL.2,1962,1,0
12,F12_LL.ALL.2,1962,2,0
12,F12_LL.ALL.2,1962,3,0
12,F12_LL.ALL.2,1962,4,0
12,F12_LL.ALL.2,1963,1,0
12,F12_LL.ALL.2,1963,2,0
12,F12_LL.ALL.2,1963,3,0
12,F12_LL.ALL.2,1963,4,0
12,F12_LL.ALL.2,1964,1,0
12,F12_LL.ALL.2,1964,2,0
12,F12_LL.ALL.2,1964,3,0
12,F12_LL.ALL.2,1964,4,0
12,F12_LL.ALL.2,1965,1,0
12,F12_LL.ALL.2,1965,2,0
12,F12_LL.ALL.2,1965,3,0
12,F12_LL.ALL.2,1965,4,0
12,F12_LL.ALL.2,1966,1,0
12,F12_LL.ALL.2,1966,2,0
12,F12_LL.ALL.2,1966,3,0
12,F12_LL.ALL.2,1966,4,0
12,F12_LL.ALL.2,1967,1,0
12,F12_LL.ALL.2,1967,2,6.97273
12,F12_LL.ALL.2,1967,3,10.7861
12,F12_LL.ALL.2,1967,4,14.614
12,F12_LL.ALL.2,1968,1,0
12,F12_LL.ALL.2,1968,2,14.2068
12,F12_LL.ALL.2,1968,3,32.4436
